Number;Speaker;Start time;End time;Duration;Text
108;Sam Ramji;00:31:05.220;00:31:23.500;00:00:18.280;"You almost need data science for data science. I got to work with Benjamin Treynor at Google, who is the father of SRE as a discipline. As I learned from Melody Meckfessel talk about the tools that we built for the Google SREs, they look more and more to me like data scientist toolkits that were deployed to production problems."
109;Sam Ramji;00:31:23.500;00:31:34.730;00:00:11.230;"They're looking for outliers. They trade these amazing different graphs. They're applying math to the logs to figure out what might go wrong or what had gone wrong. That's data science for engineering."
110;Sam Ramji;00:31:34.730;00:31:50.360;00:00:15.630;"But to figure out what happened wrong with your model, it takes one data science to build the model, but it might take another data scientist to look at the operational characteristics and figure out, how would I know that somebody had gained my loan model and that the predictions were wrong? So there's a lot of interesting stuff ahead like this?"
111;Simba Khadder;00:31:50.560;00:32:00.340;00:00:09.980;"I think so as well. I want to take the conversation somewhat little different. One thing I think a lot about it, well, I just was, ""Oh, I'll give you a little story back when I was at the MLOps a happy hour thing."""
112;Simba Khadder;00:32:00.340;00:32:15.210;00:00:14.870;"Something that came up a lot was there's so many stars in the space and they were talking about that cloud of companies, which is true, there's a lot of companies in the space. But also I remember looking at the Martech map and I go to the sales tech map and I'm like, ""Honestly, it's really not that bad."""
113;Simba Khadder;00:32:15.210;00:32:27.960;00:00:12.750;"I'm like, they're very much worse. But I remember with DevOps, DevOps, nowadays, a handful of companies that are like the DevOps companies, they're all amazing. We all of them are public now and they're amazing businesses."
114;Simba Khadder;00:32:27.960;00:32:47.790;00:00:19.830;"In the early days, it was very similar I think. It was like a wild wild west. Kubernetes is an example we can say as a winner. Like HashiCorp as an example, is like a winner in that space, like GitLab, there's a lot of examples of projects and companies that won and obviously, some are going to bring some loss, but DevOps just played out."
115;Simba Khadder;00:32:47.790;00:32:59.870;00:00:12.080;"So we can now look back and backtest and see what worked and what didn't and why things happened. Why do you think it could be about 90 degree about any of these companies can be about... You can speak about all the companies, but why did the winners weigh in at DevOps?"
116;Simba Khadder;00:32:59.870;00:33:05.910;00:00:06.040;"Why did it play out the way it did? Why is Kubernetes now like the tool? Because there's many other projects in this space?"
117;Sam Ramji;00:33:05.910;00:33:17.900;00:00:11.990;"I think there are two key components. One is what we talked about before on technological path dependency. You could just as well ask, why didn't Docker Swarm win? Docker Swarm was out before Kubernetes."
118;Sam Ramji;00:33:18.140;00:33:35.320;00:00:17.180;"Why was it Kubernetes? So there's path dependencies that led to Kubernetes being successful, which is that they weren't trying to solve the container problem at the same time. So they had the extra bandwidth to take all of their hard won internal production practices from Borg, which they've learned at scale and do nothing but Qube."
119;Sam Ramji;00:33:35.320;00:33:44.040;00:00:08.720;"So between a company that's trying to do two things and one that's trying to do one, you can always bet on the company that's going to just do one. So Qube was going to end up being that pure play."
120;Sam Ramji;00:33:44.220;00:34:02.770;00:00:18.550;"But the deeper answer is it's about the people. So when Ben Treynor explained SRE, he said SRE is what you get when you deploy a software engineer into production operations. Because we don't want to sit at the command line and the ticketing writing desk and keep doing the same thing over and over again."
121;Sam Ramji;00:34:02.930;00:34:15.050;00:00:12.280;"You do that to a software engineer after their first eight hour day, they'll turn in their resignation. But as software engineers, we are people who would rather spend 40 hours writing a calculator program than doing like four hours of homework."
122;Sam Ramji;00:34:15.280;00:34:33.310;00:00:18.029;"So it's all about automation. What Ben and the SRE team learned was that you should really make sure that you're creating the programming affordances. That you're creating the clean clear interfaces, that somebody who's a software engineer by mentality and an automation professional by job function is going to love."
123;Sam Ramji;00:34:33.310;00:34:45.350;00:00:12.040;"That is the thing that is also consistent about other things that people love, like HashiCorp and is the inverse of people, things that people hate, like Jenkins. Jenkins is everywhere, but you'll never find anybody who loves it."
124;Sam Ramji;00:34:45.659;00:35:02.410;00:00:16.750;"The problem there is the affordances in Jenkins are configurations. Configurations are confusing as anything. They don't submit themselves to debuggers. There's no compilation errors. There's just all these accidental problems of complexity that you just have to do by beating your head into a wall."
125;Sam Ramji;00:35:02.690;00:35:20.840;00:00:18.150;"So it's just like you accelerated the operations problem but made it hurt more. But you could glue everything together and it works. But Qube and HashiCorp, I want to really acknowledge how amazing what Mitchell, Armon and Dave have built there, is each individual piece was a lot like a Unix program."
126;Sam Ramji;00:35:21.080;00:35:39.030;00:00:17.950;"It was highly opinionated. It was a small piece and it was loosely joint. Its affordances were pointed at somebody who had an engineering mindset, solving an operational problem. They didn't force you to adopt 11-7 things. They're like, you could just take this one thing. You're probably using 11-7 other things, but just take this one thing."
127;Sam Ramji;00:35:39.030;00:35:53.390;00:00:14.360;"If it's working great. Then they would build another thing that was not integrated in its technology, but it was integrated in its philosophy. You have another thing that's pure and works really well and is open source and it can go really fast."
128;Sam Ramji;00:35:53.510;00:36:16.630;00:00:23.120;"I think that sense of clustering around a particular user, an operations problem that's being replaced by automation, which is being written by engineers, that was a really clear market thesis of where this stuff would go. Then figuring out how do I just delight that engineer and give them more and more little pieces that they can bring into their tool belt."
129;Sam Ramji;00:36:16.630;00:36:28.630;00:00:12.000;"A lot of people in business talk about I want to get share of wallet. But I would say when you're trying to solve these problems, you want share of belt. Is the tool on your belt? Do you pull it out 10 times a day? Do you really like it?"
130;Sam Ramji;00:36:28.630;00:36:39.870;00:00:11.240;"That's what absolutely nailed it. That was what the Kubernetes team got right. It's what HashiCorp got right about enabling those human beings in this moment of great stress and great technological transition."
131;Simba Khadder;00:36:39.870;00:36:52.750;00:00:12.880;"That's such an amazing way to... A lot of people talk about find your problem and solve it and what's interesting about how HashiCorp is, they don't solve one problem. They solve a set of problems, but they solve a set of problems that the same person would have."
132;Sam Ramji;00:36:52.950;00:36:56.050;00:00:03.300;"They only tried to ever solve one problem at a time with one tool."
133;Simba Khadder;00:36:56.050;00:37:18.320;00:00:22.270;"It's super interesting when you talk about HashiCorp and the tool kit idea because a lot of startup wisdom is find the problem and solve it really well and with HashiCorp, if you think of HashiCorp, and you didn't know HashiCorp was an amazing business. I was like, ""Yeah, it's this company, they have nine open source tools and they're loosely tied together, do you want to give them $100 million for your new next round?"" You'd be like, ""No."""
134;Simba Khadder;00:37:18.320;00:37:28.190;00:00:09.870;"That sounds like not a business that's going to be amazing. Obviously, it is. It's because we are not thinking about one problem, we're thinking about one person and the set of problems you would have."
135;Sam Ramji;00:37:28.310;00:37:44.170;00:00:15.980;"There's so much power in focusing in on a community, one member at a time where that community is. No community is homogeneous, but there's a solid core. So the point that I would to drive all of our listeners towards is, product market fit is not abstract."
136;Sam Ramji;00:37:44.170;00:38:11.900;00:00:27.730;"You might think about it smaller as tool user fit. Does the user love the tool? If so, you create an amazing window for your company. Because let's pair HashiCorp with their logical inverse. So what is HashiCorp? It's a range of tools. They're all open source and they're targeted openly at anybody who's trying to do operational automation in this massive transition to cloud-based distributed systems."
137;Sam Ramji;00:38:11.900;00:38:32.510;00:00:20.610;"Snowflake has no open source, massive company, super cloud, and does a whole range of data warehousing, business analysis, business intelligence at scale. It's 100% proprietary. It's marketed, it's sold. It's led in a very classic enterprise fashion. But what they have going for them is the system actually works."
138;Sam Ramji;00:38:32.510;00:38:51.090;00:00:18.580;"The product works. It scale sales, it's cost effective and it really satisfies those business analysts that were let down by the prior era technology. Both companies, the proprietary one and the open source one at IPO were valued at 52X revenue, which if you study startups, is mind boggling."
139;Sam Ramji;00:38:51.090;00:39:14.680;00:00:23.590;"It represents so much confidence on the part of the investment market that those companies have not just good, not just great, not just outstanding, but spectacular growth opportunities. I think we can take a lot of heart in the fact that this open source, community oriented, technical practitioner centric company had one of the best valuations of all time and is performing outstandingly."
140;Sam Ramji;00:39:14.680;00:39:24.510;00:00:09.830;"So the more we satisfy people the more openly we do it, the better longitudinal business expectations we can have. That's why we had the opportunity to build these great companies today."
141;Simba Khadder;00:39:24.910;00:39:50.520;00:00:26.010;"The Snowflake is just HashiCorp. It's interesting that... You're right. Snowflake is, the opposite HashiCorp, but it is in many ways the EPO stuff is very different. I think for MLOps, where a lot of companies are building the Snowflake style, they're proprietary, they're big, they're platforms and there are a lot of companies around the HashCorp style, I think we're doing that, we have that virtual feature store idea... I mean feature form and Terraform person."
142;Simba Khadder;00:39:50.520;00:40:10.510;00:00:19.990;"Even that there's a parallel. I think what's interesting is to think about what those companies' ideas. What really makes that company unique? Snowflake isn't... It's drop in replacement. It's like we have better tech than everyone else. We just work out the box better. It's still using SQL. You're pretty much doing everything the same way, but wis is just a better engine for you."
143;Simba Khadder;00:40:10.710;00:40:28.800;00:00:18.290;"For HashiCorp, their IP is not... What they build is extremely hard to build, don't get me wrong. But I think the IP is more of the abstractions they build and the interfaces they build Kubernetes too. Obviously Kubernetes is not an easy product to build. But why you mentioned before, the interfaces that's what want out."
144;Simba Khadder;00:40:29.160;00:40:43.770;00:00:14.970;"The interfaces come from sometimes individuals. One is the individual's problem solve that problem. You can't throw 500 engineers and build a better Kubernetes. You need those few people who just get it and they build the right interface. You can't really scale the interface it's building problem."
145;Simba Khadder;00:40:44.090;00:40:59.650;00:00:15.560;"It's being opinionated where you need to be opinioned and not where you don't. Giving the configurability where it makes sense to and being very opinion where it doesn't. Also and ,DevOps everyone does it so differently, that you don't want a platform. You want the ability to fit it to yourself."
146;Simba Khadder;00:41:00.010;00:41:17.640;00:00:17.630;"Machine learning, what we see, if you're doing computer vision or you're a bank fraud detection or you're a small company, you're also doing fraud detection, but you're 100 person startup, there isn't a platform that can satisfy all three of those people without being in Jenkins style. It's awful to use. Is that a fair takeaway on what you said?"
147;Sam Ramji;00:41:17.640;00:41:34.580;00:00:16.940;"I really think it is. I think to summarize, I'd say there's something almost magical about the ability to engage, a large community with a piece of technology that you can iterate very rapidly. So if we were to reconceptualize HashiCorp, I think it's not a corporation, it's a community."
148;Sam Ramji;00:41:34.580;00:41:45.910;00:00:11.330;"So if you said what is HashiCorp? Who is Hashicorp? It's every HashiCorp employ. It's every piece of their software. It's every user of their software. If you conceptualize it that way, you could strongly say, what's their IP?"
149;Sam Ramji;00:41:45.910;00:42:09.420;00:00:23.510;"No organization on the planet knows cloud operations better than HashiCorp. That's super powerful because the connectedness of all the humans, the cycle time reduction of getting that software out in the open, used repeatedly, it makes the interface better and better, faster and then you end up with this beautiful merge where the user and the tool boundary disappears."
150;Simba Khadder;00:42:09.560;00:42:18.440;00:00:08.880;"Sam, this has been such an amazing conversation. I feel like we could go into so much more. We might have to pull you back on and happen after one of these, but thanks so much for hoping on and having this conversation."
151;Sam Ramji;00:42:18.620;00:42:35.380;00:00:16.760;"It's such a privilege to talk with you, Simba. I really appreciate it."
