Number;Speaker;Start time;End time;Duration;Text
105;Josh Wills;00:32:44.060;00:33:26.530;00:00:42.470;"It's certainly imperfect. I think on the podcast point, there's now the Joe Rogan AI Experience, which is a purely AI driven podcast featuring an AI Joe Rogan talking to an AI, Sam Altman, and stuff. This is here. This happens. You and I obviously are not important enough to have an AI talking for us, basically. We're just two idiots, right. But it doesn't seem that far off to me, I don't think. Before this, this is... If we want, you can just like, ""I'm happy to just send my AI over to you. Here's your budget for how much computer you're allowed to use to have me generate answers and stuff like that."""
106;Simba Khadder;00:33:27.290;00:33:36.960;00:00:09.670;"I think that actually opens to the next point which you mentioned about use. I actually think that a lot of what we're doing now is essentially subsidized by Microsoft and others."
107;Josh Wills;00:33:37.640;00:33:39.140;00:00:01.500;"Without a doubt."
108;Simba Khadder;00:33:39.680;00:34:32.520;00:00:52.840;"There's no way that they're making profit off of what you're spending for GPT-4. That's only on the cost of goods. That's just literally on the electricity and the GPU time. That's not ignoring all the work that goes into actually building these things. I think that's going to be a big question too, is almost, even if this is foundational, once economics come into play, it becomes a lot harder to justify having this constantly running large neural network that answers everyone of your ridiculous questions that you come up with as you're standing. I think that's where lots of the professional use cases are probably going to find more widespread use because you can make the economic argument there. I feel like the personal Jarvis will be a thing that is left to people who can spend 10, 20-"
109;Josh Wills;00:34:32.520;00:35:10.150;00:00:37.630;"Yeah, like the J.P. Morgan's of our day, I think, at first. But people will just be super incentivized to figure out how to make this stuff cheaper and how to make the hardware better and all that stuff. Is it tomorrow? We all have a Jarvis? No, of course not. Is it 10 years from now? Yeah, I'm pretty sure. Is it five years from now? Maybe. Not quite sure. It gets fuzzy. It's the cliche about you overestimate what can be done in a year and underestimate what can be done in a decade. I suspect we're in that part of the hype cycle right now. We're overestimating what can be done in a year and underestimating what can be done in a decade."
110;Simba Khadder;00:35:10.180;00:35:57.900;00:00:47.720;"I agree. I think it's almost like CPUs where it's almost like we kept going and going and speed, speed, speed. Then all of a sudden, we got to this point where it's like, hey, actually speed isn't what matters anymore. It's energy efficiency. It's this other concept. I think that's where we just got. We're like, ""Hey, these things are starting to get plenty accurate."" It's not really the issue anymore. It could always do better for specialized use cases, but it's probably way higher ROI to figure out how can we do what we're doing now but with significantly less parameters. I think it's been a known thing for a while, but I think we've finally gotten to the point where it's not an interesting niche point of research. It's actually become like, ""Hey, if you pull this off, you're going to make a lot of money."""
111;Josh Wills;00:35:57.900;00:36:01.140;00:00:03.240;"There's a pot of gold waiting for you. Absolutely. Exactly right."
112;Simba Khadder;00:36:01.140;00:36:13.150;00:00:12.260;"How do you think bringing LLMs back to data? How is this going to change how people do data, how LLM works? It's just LLM done for? Where are we at in that sense?"
113;Josh Wills;00:36:14.010;00:36:28.780;00:00:14.960;"This is a question I've been thinking about a lot since I was... I've been anticipating being asked this question on podcasts and stuff like that. You know what I mean? I've been giving this a lot of thought. I have two thoughts here. Again, this is early, and again, I can be completely wrong about this stuff."
114;Josh Wills;00:36:29.100;00:36:57.340;00:00:28.240;"My first thought, at least in particular with data, as it portends to data and data analysis and so on and so forth, for a long time, data engineering has been focused on data modeling, and how do we model data for human consumption, for BI tools? We do look ML, we do semantic layers, we do dimensional models. We model data to make it interpretable, approachable by humans and so on and so forth."
115;Josh Wills;00:36:57.740;00:37:27.540;00:00:29.800;"With LLMs, I think you're starting to see that conversation shift to not... Basically, we're not going to model data for humans anymore. We're going to model data for the large language models. Large language models will be the target audience for our data models. Some folks have been talking about activity schema. The activity schema pattern is a better model, perhaps, for how would we make data consumable, where the large language model doesn't really care about a bunch of stuff that a person cares about?"
116;Josh Wills;00:37:27.540;00:37:54.590;00:00:27.050;"A large language model doesn't care that the table has a thousand columns in it. It doesn't care. It doesn't make any difference. It makes a lot of difference to a person. A person sees a thousand columns, they're like, ""Oh, my God. What's going on here?"" But the large language model doesn't care. Therefore, activity schemas, or these other, I would say non-standard data models, data models that aren't as popular with the classic BI tools and stuff like that, will be in ascendence as we build for large language models."
117;Josh Wills;00:37:54.610;00:38:30.010;00:00:35.400;"I would take that one step further, though. I think that the engineering problem will no longer be how to engineer the data models. It will be like, how do I engineer a data analyst? How do I build... Using the large language model as a primitive and my own understanding of the business and the context and all the stuff, these tools available to me, how would I synthesize an actual data analyst? The persistent problem in data for a long time has been the shoulder tap phenomenon like, ""Hey, can you just pull some data for me on this thing real quick, data analyst person?"""
118;Josh Wills;00:38:30.240;00:38:50.250;00:00:20.240;"It's super annoying and data analysts hate it. It drives them crazy. They're basically a SQL generator that spits out Excel spreadsheets or whatever with data pools. But the large language model is not going to care. The large language model is going to be super happy to do that. Literally nothing will make the large language model happier than spitting out some SQL and sending you an Excel file on it."
119;Josh Wills;00:38:51.400;00:39:28.730;00:00:37.330;"I think that engineering a system to do that, to build a system to do that with business context, with the data itself, with the tools available is the next grand challenge of data engineering. I think someone's going to figure out how to do that. Similarly, for machine learning models, my historical experience for machine learning has been similar to yours. I've worked on ad click prediction systems. I've worked on recommender systems. I've worked on fraud detection systems, spam detection systems. Very classifier heavy stuff where there's lots of feature engineering, [inaudible 00:39:23], and like ""Let's gather more data and let's run it through XGBoost and let's go do our thing."
120;Josh Wills;00:39:28.730;00:39:51.370;00:00:22.640;"I'm imagining that same workflow applying here where the large language model is like yet another machine learning engineer and we're giving it these classification problems. It's sitting there and it's cranking stuff out and trying out features and different weights and different algorithms and stuff. That's what it does all day. Quite possibly reporting back to me in a notebook environment, what exactly it's been up to. That sort of stuff."
121;Josh Wills;00:39:51.560;00:40:13.370;00:00:21.810;"That, for me, it's a weird thing to say, I think, but it's data engineering, ML engineering moving from empowering data analysts or making them productive to essentially replacing a large part of the most tedious and awful part of their job with a software system that just is built to do that role. That's thing one that's interesting."
122;Josh Wills;00:40:13.370;00:40:35.970;00:00:22.600;"Thing two that's interesting to me is how this changes the landscape. I have this mental model in my head when it comes to the data tools market, which is what I spend most of my time thinking about. In the data tools market, there is ingestion. There's the Airbytes and the Fivetrans, the Notanos, that get data from source systems and move it into a data warehouse."
123;Josh Wills;00:40:35.970;00:41:00.000;00:00:24.030;"And then there's the BI tools. There's your Mode and your Tableau and your Looker and all those things. And in the middle, the absolute star of the show, the sun that everything else revolves around is the cloud data warehouse. It is the Snowflake, BigQuery, Redshift. I said Big Shift, that's fantastic. BigQuery, Redshift, Postgres, whatever else it is you like to use."
124;Josh Wills;00:41:00.270;00:41:29.190;00:00:28.920;"I can't help but wonder how that looks, how that model works going forward. It seems to me the most likely place for... If I want to inject a large language model into this stack, ingestion, cloud data warehouse, BI, where does it go? It seems obvious to me that it goes in the BI layer. It goes in the presentation analysis layer. That's where it goes. And once it's there, what happens to the rest of the stack?"
125;Josh Wills;00:41:29.190;00:41:55.040;00:00:25.850;"I feel like the center of gravity, the most important system for so long has been the cloud data warehouse. But I think that LLMs end up shifting that over to the BI side of things. The BI tool becomes the most important thing in the world. I maybe don't care so much anymore about how the data is modeled or what the back-end cloud data storage system is, because I don't know anything about that. It's not designed for me anymore. It's designed for the large language model that's powering the BI tool."
126;Josh Wills;00:41:56.150;00:42:13.580;00:00:18.540;"To me, it's like, what about the stack has to change in order to allow us to effectively incorporate large language models and make them more effective at their jobs? Again, I don't know, but I think it's going to shift the balance of power towards the BI side and away from the cloud data warehouses. That's my rough sense."
127;Simba Khadder;00:42:13.580;00:42:29.430;00:00:15.850;"I think that makes a lot of sense. You could argue that that's where the final business value comes from. Just having stuff deployed doesn't inherently drive value. It's more the things you do with it. It always made sense that eventually it falls into a commodity category."
128;Josh Wills;00:42:29.460;00:43:00.040;00:00:30.580;"It does, but it hasn't so far. And [crosstalk 00:42:31] has done a fantastic job of not letting that happen by being better at integrating storage and compute together to handle large volumes of data and do all this great stuff. You need something as disruptive as large language models in order to shift the balance of power here. It is up there with the mobile phone changing the way we develop software and stuff like that. It has to be something on that magnitude. Otherwise, things would just go on the way they always have, more or less."
129;Simba Khadder;00:43:00.040;00:43:18.700;00:00:18.660;"I agree. I think that's what we're saying. I think that another company, Databricks, I think has always done a very good job of moving up the solution stack. They've done a lot to make sure they're not just like Spark and that they get as close as they can to being actual... I don't know if they have a BI tool, but I wouldn't be surprised if they did [crosstalk 00:43:18]."
130;Josh Wills;00:43:18.780;00:43:24.210;00:00:05.430;"They have a notebook-based system, of course. Of course, they do. You need notebooks and Databricks, absolutely."
131;Simba Khadder;00:43:25.920;00:43:27.400;00:00:02.330;"Now [inaudible 00:43:26] Dolly, or what's their..."
132;Josh Wills;00:43:27.430;00:43:27.630;00:00:01.220;"Dolly. Yeah, Dolly is their... Absolutely."
133;Simba Khadder;00:43:29.240;00:43:34.390;00:00:06.120;"Yeah, it's Dolly. Now I'm thinking of Dolly, I immediately thought of the old DALL-E, the image one. That's how fast I guess gen AI."
134;Josh Wills;00:43:34.980;00:43:44.780;00:00:09.800;"DALL-E, that's super great. That's super funny. I've been reading about Databricks' Dolly, and I didn't even make that connection. I thought they were doing it as a reference to the sheep that was cloned or whatever."
135;Simba Khadder;00:43:44.780;00:43:53.210;00:00:08.430;"I think they are. I've never, ever made that reference. Right now, when I said it, I'm like, ""Did I say that wrong?"" I think I've never thought about it while saying it. I just-"
136;Josh Wills;00:43:53.210;00:43:57.190;00:00:04.810;"I didn't either. That's fantastic. I didn't get that."
137;Simba Khadder;00:43:58.380;00:44:00.630;00:00:03.990;"I think that makes a ton of sense. It just flew up."
138;Josh Wills;00:44:02.370;00:44:27.790;00:00:25.420;"Databricks, to me, is... I think this is the other great question here, which is that I love seeing the Dolly stuff that Databricks is doing. Databricks is very much incentivized to live in a world in which everyone trains their own large language models. That is a much better outcome for the world for Databricks than a world in which there is only one model. There's GPT-7 or whatever, and that's it. That's the only model and everyone uses GPT-7 to do everything."
139;Josh Wills;00:44:28.020;00:44:42.400;00:00:15.100;"So it's like, I get where they're coming from. Going that approach 100% makes sense for their business and all that good stuff. It's hard for me to know right now whether there will be one model to rule them all or whether everyone will have their own model and stuff, and I can make the [crosstalk 00:44:42]."
140;Simba Khadder;00:44:43.120;00:45:06.950;00:00:25.340;"I think we'll give it away once the economics come into play. Once you're cool, you can't just raise however many billions of dollars you fund. You have to start cashing in a bit and start to actually charge what you're actually... I'm sure there's a handful of people in the world that know, but I don't know how much each query costs OpenAI, but it's probably a lot. It's probably a lot more than we think."
141;Josh Wills;00:45:08.460;00:45:21.650;00:00:14.450;"I'm sure it is not cheap. It seems like these days the scarce commodity is not money, obviously. The scarce commodity is literally GPUs. There was a good article about that in The Information. Just getting the GPUs is physically difficult to do right now, unfortunately."
142;Simba Khadder;00:45:23.250;00:45:25.950;00:00:02.700;"Yeah, we'll start trading GPUs for food."
143;Josh Wills;00:45:26.880;00:45:31.020;00:00:04.740;"It honestly wouldn't shock me to see that. Yeah, exactly. Precisely."
144;Simba Khadder;00:45:31.620;00:45:36.010;00:00:05.600;"Awesome. Well, Josh, I thought we'd keep going for a long time, but I do need to cut this off."
145;Josh Wills;00:45:37.220;00:45:37.870;00:00:00.330;"You have a job. You have things to do."
146;Simba Khadder;00:45:37.220;00:45:37.870;00:00:00.000;"Unfortunately."
147;Josh Wills;00:45:37.870;00:45:39.210;00:00:02.040;"Exactly. Yeah, totally. I understand."
148;Simba Khadder;00:45:39.910;00:45:46.250;00:00:06.980;"My driver will be here talking with you and maybe we'll bring you back on for another one of these. Maybe we'll do like, where did we end up on this in however long?"
149;Josh Wills;00:45:46.890;00:45:52.770;00:00:06.870;"Totally. I would love to listen to this conversation in six months or a year and just absolutely cringe at how wrong I was about it."
150;Simba Khadder;00:45:53.760;00:45:55.280;00:00:01.960;"Well, thanks again for hopping on. It's been a pleasure."
151;Josh Wills;00:45:55.720;00:45:58.800;00:00:03.080;"Thanks for having me, man. This was fun. I appreciate it."
