Number;Speaker;Start time;End time;Duration;Text
114;Simba Khadder;00:33:19.460;00:33:54.000;00:00:34.540;"Typically, metrics, they are used in a format that looks like a spreadsheet or a slide deck or a chart or a BI tool of some kind. That's where it's feeding into. For machine learning, we're fitting into models. We might do these weird transformations where it's like, hey, let's say I'm making an MRR, like a monthly recurring revenue feature. For this model, I want to cut any contracts where the price is less than $1,000 a month, and I only want to do the ones in the US."
115;Simba Khadder;00:33:54.600;00:34:08.020;00:00:13.420;"I want to remove anyone that's too [inaudible 00:33:57] deviations away from the mean. You start doing all this stuff that you would just say that the data engineer, you would never build that table. If a data scientist sent you, ""Hey, can you build this for me?"" You'd look at them like they were insane."
116;Simba Khadder;00:34:09.440;00:34:28.239;00:00:18.799;"The cleaning part and imputation and some of the more basics, it's just like finding the data, joining it together. It depends on the company, whoever the data engineer or the data scientist does it. But the last mile for sure is done by the data scientist, almost always. It would be very strange otherwise. The problems that we see..."
117;Simba Khadder;00:34:28.239;00:34:35.350;00:00:07.110;"At my last company, we had a Google Doc that was like the master list of sequel snippets that were really useful."
118;Mark;00:34:36.300;00:34:37.219;00:00:00.919;"That sounds painful."
119;Simba Khadder;00:34:38.380;00:34:59.250;00:00:20.870;"Yeah, a lot of companies do. They have notebooks and they have this giant... I met a guy who was a quant, and he told me that from the day he joined the company to the day he left, all of his work was done on a single notebook. He had this massive notebook and so everything that he's ever done was there. He can copy and paste and reference it."
120;Simba Khadder;00:34:59.830;00:35:23.960;00:00:24.200;"We just come up with all these tricks. We call our notebooks, present or whatever, experiment, _V6, _final. I think the problem that we see is much more about the versioning, orchestration, and a lot of it is organizational problems. It's people problems. It's just how do we work together well? How do we share things? How do I even keep track of what I did?"
121;Simba Khadder;00:35:23.960;00:35:47.190;00:00:23.230;"In my opinion, it's much less about the Spark problems. You said it with DataOps, too. A lot of the problems come from treating data as a product and not so much of how do I run this unique computation or how do I handle this much data? That's a solved problem, but it's not why you need DataOps. I think in MLOps, it's the same thing."
122;Simba Khadder;00:35:47.190;00:36:18.360;00:00:31.170;"Now you're training features as a product, where before, a feature was entirely a mapping in the data scientist's brain. Where in any company that has features, you actually write the word feature? Maybe the table name, but truly it doesn't exist as a concept. It's entirely a made up abstraction in data scientist's head. Featuredforms' whole goal is like, hey, let's build these abstractions, make these first class entities in the data science and ML workflow, and essentially build the workflow on top of that. Anyway, I digress."
123;Mark;00:36:18.900;00:36:39.840;00:00:20.940;"That was really good. One of the points I really like you brought up, and I think really goes back to the data engineer, data science component, also how it ties to DataOps, is that the last mile problem, where that's where data scientists excel. When I shift to data engineering, I'm not giving those questions anymore. I had to go to data science, what are those last mile problems working on?"
124;Mark;00:36:40.240;00:37:02.940;00:00:22.700;"My goal wasn't to create the perfect data set for the end of that. My goal is to create a perfect data set to give them the room to explore what that last mile should look like. Again, going back to DataOps tooling, a big piece that's really is data lineage. Where was this data source? How did it get here? What are the various transformations they had on there?"
125;Mark;00:37:03.140;00:37:16.030;00:00:12.890;"Not knowing how that data came to be in the data warehouse where most data scientists are working at, that can be very dangerous because whether there's some transformations or assumptions are so upstream, they just weren't aware of. That just totally messes things up."
126;Mark;00:37:16.480;00:37:34.100;00:00:17.620;"Tying it all together, data engineers, while I'm still in this conversation, data engineers really preparing those data assets that can enable data scientists to create those last mile components and DataOps tooling is like the guardrails and framework to understand how that data works from end to end."
127;Simba Khadder;00:37:34.340;00:37:58.990;00:00:24.650;"I think that's a great way to think of it. I think that's the piece. I think that's the answer. That's the answer and how that actually looks depends on your company. Like you said, as nice as that sounds, sometimes as a data scientist, you do have to go and sometimes for good reason. It's like you have something that's so random, seemingly random of a computation, you have to get way back to the original stream."
128;Simba Khadder;00:37:59.120;00:38:18.720;00:00:19.600;"It's like we have to go that far back before it's untouched enough, I can actually do the thing I want to do. Let's say you want to figure out, what's the average time between events per user? That might require you to go pretty far back down the chain. It's like all the cleaned up stuff has probably scrubbed that signal."
129;Simba Khadder;00:38:18.720;00:38:38.620;00:00:19.900;"As a data scientist doing ML in particular, you're far more likely to find yourself building, let's call it weird features, from a data in this perspective. Like you said, with your newsletter, a lot of the focus has been learning from leaders. You flipped it on me, you got to learn also my take on things."
130;Simba Khadder;00:38:38.630;00:38:54.170;00:00:15.540;"If you had to pick maybe a couple of points or three points of things that you've learned from these data leaders you've talked to that you have instilled in how you do data science and data engineering, what are the main takeaways you're finding?"
131;Mark;00:38:54.330;00:39:13.540;00:00:19.210;"I think a hidden gem on my newsletter that now, because I can see the numbers of what people view, is my first interview for the newsletter with Christopher Bergh, who is the CEO of DataKitchen, which is a DataOps platform. Very few people have seen it because he was one of the first people on there, so it didn't go out to many people."
132;Mark;00:39:14.600;00:40:03.380;00:00:48.780;"It's a hidden gem because he talks about his process of why he pursued DataOps, what's the value to data engineers, and why should companies care. In addition, I have a whole bunch of resources as well, like the first articles talking about DataOps and what was the problem that came about. One of my biggest takeaways was Chris Bergh said, ""I'm here to help data folks say, ewe. When they see data that is nasty, rather than it being hidden and causing problems unbeknownst to you, you being able to see it and say, that is a problem. We should not be this reactive. We should not be this stressed. How can we go upstream to solve this?"" That's really stuck with me. When I asked him, ""What would be your first steps of implementing DataOps within the company?"""
133;Mark;00:40:03.380;00:40:30.410;00:00:27.030;"Because one of the challenges of getting data infrastructure buy in, especially on the data engineering side, is that it's an investment for our future selves. When you're in a startup, your future self seems so far away, you just want to focus on building features. Product features, we talk about different type of product features. How do you get the buy in to actually invest in healthier, more stable data when it's not an immediate payout?"
134;Mark;00:40:32.090;00:40:48.800;00:00:16.710;"That goes back to our earlier conversation where sticking thermometers into the different areas of your data lifecycle and actually measuring what is going right, what is going wrong, that will fundamentally change how you think about your data."
135;Mark;00:40:48.800;00:41:14.420;00:00:25.620;"I think he really made the argument as how you start shifting towards actually caring about the metrics of your data, because then you can quantify and understand where in the data lifecycle is really struggling. More importantly is what you can do to fix it. That's really stuck with me. It's like asking, are you just measuring what's there? More importantly is, how do you get buy in from leadership to care about measuring?"
136;Simba Khadder;00:41:14.440;00:41:48.420;00:00:33.980;"It's a self thing that it's a trade off I constantly have to think about of paying down the debt and then also continuing moving forward. I think everyone who... I mean, even here I see everyone has this trade off to make and in our heads, we like to make it seem like it's really obvious, like, oh, you need to pay down the debt, or whatever. But in reality, it's really hard. It's really hard, how do you resource-manage is a really hard problem. I feel like we could keep going for so much longer. I love your chat, Mark. Thanks again for hopping on. I really appreciate it."
137;Mark;00:41:48.840;00:41:58.590;00:00:09.750;"Thanks so much for having me. I really enjoyed it. Thanks for allow me to ask questions from you as well so I can learn and hopefully your audience can learn because you have so much to provide and I always love talking to you."
138;Simba Khadder;00:41:58.590;00:41:59.500;00:00:00.910;"Thanks so much, Mark."
